" Movie Title"," Gross"
"Toy Story 3","$33,154,762"
"Alice in Wonderland (2010)","$28,769,165"
"The Twilight Saga: Eclipse","$25,050,394"
"Inception","$22,212,764"
"Shrek Forever After","$21,928,719"
"Harry Potter and the Deathly Hallows (Part One)","$19,017,186"
"The King's Speech","$15,863,460"
"The Chronicles of Narnia: The Voyage of the Dawn Treader","$14,992,713"
"Clash of the Titans (2010)","$14,556,322"
"Despicable Me","$14,257,017"
"Sherlock Holmes","$13,692,300"
"Robin Hood","$13,683,489"
"Tres metros sobre el cielo","$13,475,662"
"Prince of Persia: The Sands of Time","$13,327,923"
"How to Train Your Dragon","$12,458,930"
"The Karate Kid","$11,727,245"
"The Princess and the Frog","$11,594,881"
"Gulliver's Travels","$11,545,998"
"The Tourist","$11,439,344"
"Shutter Island","$11,402,431"
"Invictus","$10,313,309"
"Little Fockers","$10,182,446"
"The Last Airbender","$9,840,134"
"Megamind","$9,807,726"
"The Sorcerer's Apprentice","$9,354,968"
"Los ojos de Julia (Julia's Eyes)","$9,301,221"
"Que se mueran los feos","$9,246,548"
"Grown Ups","$8,507,573"
"Salt","$8,022,096"
"Resident Evil: Afterlife","$7,800,947"
"Iron Man 2","$7,601,695"
"Knight & Day","$7,558,123"
"The Ghost Writer","$7,125,447"
"Wall Street: Money Never Sleeps","$6,789,674"
"Eat Pray Love","$6,698,018"
"The Social Network","$6,584,744"
"Up in the Air","$6,521,090"
"The Expendables","$6,065,276"
"You Will Meet a Tall Dark Stranger","$5,960,295"
"Percy Jackson & The Olympians: The Lightning Thief","$5,879,303"
"Sex and the City 2","$5,814,149"
"The Wolfman","$5,776,500"
"Tron Legacy","$5,685,102"
"The Town","$5,106,974"
"The Book of Eli","$5,069,500"
"Lope","$5,040,058"
"Solomon Kane","$4,881,329"
"Vampires Suck","$4,698,326"
"The American","$4,689,425"
"Law Abiding Citizen","$4,678,297"
"Did You Hear About the Morgans?","$4,584,000"
"Biutiful","$4,576,349"
"The Men Who Stare at Goats","$4,426,474"
"Entre lobos","$4,224,250"
"A Nightmare on Elm Street (2010)","$4,220,981"
"Unstoppable","$4,218,424"
"The Bounty Hunter","$4,053,717"
"The Road","$4,007,014"
"The Hurt Locker","$3,930,210"
"Marmaduke","$3,898,249"
"Green Zone","$3,855,647"
"Due Date","$3,841,049"
"Pa negre (Black Bread)","$3,770,657"
"Valentine's Day","$3,658,151"
"Luftslottet som sprängdes (The Girl Who Kicked the Hornet's Nest)","$3,580,508"
"The A-Team","$3,573,930"
"Dorian Gray","$3,560,230"
"Legend of the Guardians: The Owls of Ga'Hoole","$3,527,098"
"Nine","$3,482,276"
"Edge of Darkness","$3,481,358"
"Fair Game (2010)","$3,410,708"
"Predators","$3,363,243"
"Saw VI","$3,300,211"
"Nanny McPhee and The Big Bang","$3,231,325"
"Legion (2010)","$3,211,970"
"Skyline","$3,198,153"
"Balada triste de trompeta (The Last Circus)","$3,126,895"
"Buried","$3,113,006"
"Centurion","$3,044,730"
"Takers","$2,905,445"
"Precious: Based on the Novel "Push" by Sapphire","$2,794,276"
"Tooth Fairy","$2,781,435"
"Tensión sexual no resuelta","$2,722,780"
"Cats & Dogs: Revenge of Kitty Galore","$2,710,677"
"Pájaros de papel","$2,693,223"
"Couples Retreat","$2,640,377"
"Ghosts of Girlfriends Past","$2,619,192"
"Arthur et la vengeance de Maltazard","$2,616,888"
"Step Up 3-D","$2,611,502"
"Dear John","$2,590,323"
"Paranormal Activity 2","$2,538,034"
"The Blind Side","$2,529,601"
"Remember Me","$2,516,089"
"The Back-Up Plan","$2,482,690"
"Stone","$2,296,632"
"Beauty and the Beast (3D)","$2,243,575"
"The White Ribbon","$2,226,344"
"Le concert (2009)","$2,131,980"
"Tinker Bell and the Great Fairy Rescue","$2,094,543"
"Machete","$2,003,454"
"The Last Song","$1,997,548"
"Avatar: Special Edition","$1,974,463"
"Killers","$1,865,795"
"From Paris with Love","$1,854,791"
"Bad Lieutenant: Port of Call New Orleans","$1,840,997"
"Burlesque","$1,831,895"
"Two Lovers","$1,768,721"
"Charlie St. Cloud","$1,753,590"
"The Rebound","$1,674,597"
"Letters to Juliet","$1,663,590"
"El mal ajeno","$1,654,889"
"Oceans","$1,638,607"
"Mother and Child","$1,636,486"
"StreetDance 3D","$1,607,853"
"Bruc","$1,584,719"
"The Fourth Kind","$1,547,304"
"The Lovely Bones","$1,545,639"
"L'arnacoeur (Heartbreaker)","$1,510,738"
"The Spy Next Door","$1,477,123"
"Jackass 3-D","$1,463,857"
