" Movie Title"," Gross"
"Harry Potter and the Deathly Hallows (Part Two)","$117,228,296"
"The King's Speech","$74,877,867"
"The Inbetweeners Movie","$71,189,362"
"Pirates of the Caribbean: On Stranger Tides (3D)","$54,187,325"
"The Hangover Part II","$53,496,869"
"The Twilight Saga: Breaking Dawn Part 1","$47,806,144"
"Transformers 3","$45,470,012"
"Sherlock Holmes: A Game of Shadows","$38,369,739"
"Bridesmaids","$37,214,799"
"Tangled","$32,871,348"
"Arthur Christmas","$32,463,056"
"Johnny English Reborn","$32,138,323"
"Rise of the Planet of the Apes","$32,001,594"
"Fast Five","$30,243,825"
"The Smurfs","$28,118,099"
"Kung Fu Panda 2","$26,906,998"
"Black Swan","$26,014,490"
"Mission: Impossible - Ghost Protocol","$25,997,917"
"Gnomeo and Juliet","$25,283,924"
"The Adventures of Tintin","$25,148,199"
"Cars 2","$24,894,721"
"X-Men: First Class","$24,745,982"
"Paul","$23,329,759"
"Thor","$22,521,717"
"Tinker, Tailor, Soldier, Spy","$22,054,465"
"Rio","$21,578,418"
"Puss in Boots","$20,428,283"
"Alvin and the Chipmunks: Chipwrecked","$20,428,283"
"The Lion King (in 3D)","$19,144,751"
"The Girl with the Dragon Tattoo (2011)","$17,138,218"
"Paranormal Activity 3","$16,999,985"
"Horrible Bosses","$16,952,604"
"Captain America: The First Avenger","$14,752,839"
"Yogi Bear","$14,569,067"
"Limitless","$13,773,623"
"Mr. Popper's Penguins","$13,503,230"
"True Grit","$13,491,519"
"Bad Teacher","$12,575,607"
"One Day","$12,527,080"
"127 Hours","$12,513,887"
"Hop","$12,235,046"
"Super 8","$12,103,827"
"Insidious","$11,545,946"
"New Year's Eve","$11,417,885"
"Rango","$11,277,681"
"Unknown","$10,606,084"
"Horrid Henry: The Movie","$10,320,372"
"Friends with Benefits","$10,220,125"
"The Fighter","$10,143,236"
"Green Lantern","$10,082,852"
"Source Code","$9,933,594"
"Immortals","$9,780,526"
"Just Go With It","$9,287,544"
"Scream 4","$9,099,365"
"Cowboys & Aliens","$9,034,965"
"Final Destination 5","$8,813,747"
"The Green Hornet","$8,737,550"
"Contagion","$8,640,500"
"In Time","$8,634,105"
"Diary of a Wimpy Kid: Rodrick Rules","$8,507,987"
"Happy Feet Two","$8,378,986"
"Big Mommas: Like Father, Like Son","$8,340,294"
"The Adjustment Bureau","$8,197,549"
"Hugo","$8,035,604"
"Jane Eyre (2011)","$7,836,637"
"Battle: Los Angeles","$7,792,937"
"The Guard","$7,432,943"
"Real Steel","$7,393,432"
"Tower Heist","$7,060,653"
"Spy Kids: All the Time in the World","$6,889,008"
"The Help","$6,536,976"
"Water for Elephants","$6,168,676"
"Hanna","$6,090,635"
"Zookeeper","$5,748,511"
"The Three Musketeers (2011)","$5,437,499"
"Arthur (2011)","$5,414,235"
"Crazy, Stupid, Love.","$5,389,221"
"Hall Pass","$5,206,774"
"I Am Number Four","$5,045,495"
"The Artist","$4,994,832"
"Senna","$4,938,220"
"My Week with Marilyn","$4,756,488"
"The Ides of March","$4,731,759"
"Drive (2011)","$4,693,696"
"The Eagle","$4,589,682"
"The Dilemma","$4,584,381"
"West Is West","$4,401,341"
"Red Riding Hood","$4,377,364"
"Midnight in Paris","$4,277,432"
"Attack the Block","$4,060,146"
"No Strings Attached","$4,054,979"
"The Next Three Days","$3,939,257"
"The Mechanic","$3,915,910"
"Sucker Punch","$3,823,250"
"Justin Bieber: Never Say Never","$3,741,695"
"Dolphin Tale","$3,714,821"
"Abduction","$3,668,455"
"Sammy's Adventures: The Secret Passage","$3,639,409"
"Never Let Me Go","$3,488,887"
"Something Borrowed","$3,471,553"
"The Lincoln Lawyer","$3,455,603"
"We Need to Talk About Kevin","$3,426,664"
"Anuvahood","$3,405,485"
"Sanctum (3D)","$3,244,219"
"The Change-Up","$3,125,732"
"Chalet Girl","$3,063,763"
"Fright Night (2011)","$2,932,512"
"Warrior","$2,885,778"
"Your Highness","$2,832,457"
"The Tree of Life","$2,769,160"
"The Rite","$2,544,156"
"The Rum Diary","$2,499,158"
"The Debt","$2,386,097"
"Submarine","$2,374,824"
"50/50","$2,357,318"
"RA One","$2,320,862"
"Footloose (2011)","$2,311,784"
"The Skin I Live In","$2,291,603"
"Bodyguard","$2,277,769"
"Larry Crowne","$2,275,388"
"Hereafter","$2,244,176"
"Don 2","$2,233,312"
"Conan the Barbarian (2011)","$2,200,242"
"I Don't Know How She Does It","$2,196,230"
"Beastly","$2,195,141"
"Don't Be Afraid of the Dark","$2,066,447"
"TT3D: Closer to the Edge","$2,036,488"
"Drive Angry","$2,026,367"
"Morning Glory","$1,907,000"
"The Thing (2011)","$1,869,460"
"Killer Elite","$1,796,518"
"Brighton Rock","$1,743,184"
"Honey 2","$1,738,078"
"Apollo 18","$1,715,859"
"Colombiana","$1,630,292"
"Neds","$1,582,340"
"Priest","$1,491,137"
"Shark Night 3D","$1,456,643"
"Zindagi Na Milegi Dobara","$1,448,132"
"Monte Carlo","$1,412,882"
"Potiche","$1,312,028"
"Dream House","$1,288,780"
"Blitz","$1,286,729"
"A Little Bit of Heaven","$1,281,562"
"Moneyball","$1,281,407"
"What's Your Number?","$1,278,571"
"How Do You Know","$1,184,135"
"Winnie the Pooh","$1,176,997"
"The Devil's Double","$1,150,515"
"Glee The 3D Concert Movie","$1,150,126"
"Beginners","$1,140,463"
"Patiala House","$1,137,174"
"Fair Game (2010)","$1,125,856"
"The Awakening","$1,042,550"
"Machine Gun Preacher","$1,038,669"
"Blue Valentine","$1,036,873"
"Pina","$1,020,872"
"Ready","$1,006,526"
"Cave of Forgotten Dreams","$959,905"
"Seeking Justice","$948,244"
"Desi Boyz","$928,010"
"Biutiful","$922,687"
"Wuthering Heights (2011)","$916,939"
"Melancholia","$906,237"
"Phantom of the Opera (25th Anniversary)","$901,004"
"A Very Harold & Kumar 3D Christmas","$900,984"
"Trespass (2011)","$893,677"
"30 Minutes or Less","$872,851"
"The Way","$843,578"
"JLS: Eyes Wide Open 3D","$827,792"
"Jurassic Park (2011 re-release)","$786,021"
"Animal Kingdom","$785,445"
"Elle s'appelait Sarah","$784,963"
"Mars Needs Moms","$784,118"
"Trolljegeren (The Troll Hunter)","$781,458"
"The Deep Blue Sea","$765,527"
"Delhi Belly","$764,221"
"Mere Brother Ki Dulhan","$758,510"
"Thank You (2011)","$756,833"
"Anonymous","$737,043"
"Win Win","$731,851"
"The Borrowers (Kari-gurashi no Arietti)","$659,608"
"Oranges and Sunshine","$652,227"
"Les petits mouchoirs (Little White Lies)","$625,555"
"Mausam","$613,113"
"Jûsan-nin no shikaku (13 Assassins)","$590,316"
"Jodaeiye Nader az Simin (A Seperation)","$561,598"
"Noruwei no mori (Norwegian Wood)","$550,334"
"Cedar Rapids","$527,937"
"The Resident","$519,189"
"The Roommate","$516,954"
"Inside Job","$516,001"
"You Will Meet a Tall Dark Stranger","$512,396"
"Rockstar (2011)","$507,676"
"Archipelago","$491,598"
"Faster","$488,515"
"Conviction","$442,904"
"Season of the Witch","$442,904"
"Double Dhamaal","$431,265"
"Kill List","$417,731"
"Killing Bono","$409,497"
"De vrais mensonges (Full Treatment)","$382,502"
"Tyrannosaur","$378,167"
"The Lady","$377,535"
"Another Earth","$363,659"
"A Lonely Place to Die","$361,673"
"Rascals (2011)","$351,078"
"Dum Maaro Dum","$344,717"
"Fire in Babylon","$343,770"
"Tomorrow, When the War Began","$341,995"
"Yamla Pagla Deewana","$338,676"
"Weekend (2011)","$337,484"
"Bol","$321,022"
"The Big Year","$320,280"
"Red State","$305,504"
"Mother's Day","$301,580"
"Le quattro volte","$295,957"
"Bitwa warszawska 1920 (Battle of Warsaw 1920)","$295,374"
"L'homme qui voulait vivre sa vie (The Big Picture)","$294,989"
"Take Shelter","$293,933"
"Gianni e le donne (The Salt of Life)","$293,474"
"Aarakshan (Reservation)","$269,898"
"Mankatha","$268,533"
"Ladies Vs. Ricky Bahl","$259,080"
"Last Night","$258,250"
"The Art of Getting By","$249,915"
"Dreams of a Life","$238,391"
"Life in a Day","$237,814"
"Los ojos de Julia (Julia's Eyes)","$233,749"
"Stake Land","$232,996"
"Sket","$227,283"
"Les émotifs anonymes","$222,494"
"Judy Moody and the NOT Bummer Summer","$222,209"
"Singham","$219,065"
"Dirty Picture","$206,342"
"The Conspirator","$204,693"
"Texas Killing Fields","$193,858"
"Meek's Cutoff","$191,882"
"Force","$190,740"
"L'Affaire Farewell","$187,012"
"Howl","$186,662"
"Game (2011)","$184,893"
"The Beaver","$182,506"
"Les aventures extraordinaires d'Adèle Blanc-Sec (The Extraordinary Adventures of Adèle Blanc-Sec)","$181,218"
"À bout portant (Point Blank)","$178,814"
"Ironclad","$175,440"
"Salt of This Sea","$174,383"
"Barney's Version","$173,303"
"Breakaway","$172,837"
"Project Nim","$172,490"
"Snowtown","$169,177"
"Thomas and Friends: Day of the Diesels","$169,005"
"Murder 2","$162,759"
"Ghostbusters (2011 re-release)","$161,688"
"Jig","$154,858"
"Tannu Weds Mannu","$154,289"
"Incendies","$146,105"
"Talihina Sky: The Story Of Kings Of Leon","$145,319"
"Mammuth","$142,122"
"Bbuddah... Hoga Tera Baap","$141,167"
"Straw Dogs (2010)","$135,319"
"Take Me Home Tonight","$134,482"
"Hævnen (In a Better World)","$129,998"
"It's Kind of a Funny Story","$127,612"
"No One Killed Jessica","$127,569"
"Soul Surfer","$120,436"
"Holy Rollers","$117,046"
"The Company Men","$114,749"
"Habemus Papam (We Have a Pope)","$114,512"
"The Future","$113,922"
"Deiva Thirumagal","$113,238"
"La princesse de Montpensier (The Princess of Montpensier)","$111,758"
"Route Irish","$108,307"
"Velayudham","$107,843"
"Henry's Crime","$102,399"
"Celda 211","$100,962"
"Prom","$99,328"
"Sleeping Beauty (2011)","$95,865"
"Margaret","$93,888"
"The Story of Lover's Rock","$91,205"
"Deiva Thirumagal","$90,816"
"7 Aum Arivu","$89,707"
"Apocalypse Now (2011 re-issue)","$89,286"
"Rabbit Hole","$87,941"
"Chalo Dilli","$87,582"
"Taxi Driver (35th Anniversary)","$87,154"
"Un poison violent (Love Like Poison)","$85,375"
"Bobby Fischer Against the World","$83,056"
"Demons Never Die","$82,225"
"Avan Ivan","$80,933"
"Kaavalan","$79,185"
"7 Khoon Maaf","$79,015"
"3D Sex and Zen: Extreme Ecstasy","$77,688"
"The Runway","$77,354"
"Swinging with the Finkels","$72,897"
"Dharti","$72,174"
"Kaboom","$71,545"
"Country Strong","$70,772"
"Essential Killing","$69,935"
"Resistance (2011)","$68,548"
"Las acacias","$68,022"
"The First Grader","$66,174"
"Everywhere and Nowhere","$60,594"
"Mayakkam Enna","$56,035"
"Miss Bala","$55,547"
"The Mirror Boy","$54,771"
"Sleeping Beauty (2011) (II)","$52,318"
"Kind Hearts and Coronets (2011 re-release)","$52,119"
"Tomboy (2011)","$47,777"
"Always Kabhi Kabhi","$46,469"
"Hero Hitler in Love","$46,064"
"Ko","$44,757"
"Osthi","$44,286"
"Hobo With a Shotgun","$41,974"
"Kak ya provyol etim letom (How I Ended This Summer)","$40,601"
"Siruthal","$39,626"
"Benda Bilili!","$39,501"
"Vidal Sassoon: The Movie","$38,558"
"The Great White Silence (2011 re-release)","$37,983"
"Anchor Baby","$37,526"
"The Tempest","$37,380"
