" Movie Title"," Distributor"," Gross"," Release"
"Keinohrhasen","WB","$74,002,437","12/20"
"Harry Potter and the Order of the Phoenix","WB","$65,901,311","7/12"
"Pirates of the Caribbean: At World's End","BVI","$59,421,928","5/24"
"Ratatouille","Disney","$50,409,899","10/3"
"The Simpsons Movie","Fox","$36,289,250","7/26"
"Spider-Man 3","Sony","$29,504,724","5/1"
"Shrek the Third","UPI","$28,531,073","6/21"
"Mr. Bean's Holiday","UPI","$24,835,359","3/29"
"Live Free or Die Hard","Fox","$23,881,663","6/27"
"The Golden Compass","WB","$21,639,119","12/6"
"Lissi und der wilde Kaiser","Constantin","$21,637,903","10/25"
"Ocean's Thirteen","WB","$16,958,691","6/7"
"Die Wilden Kerle 4","BVI","$16,039,200","2/1"
"The Bourne Ultimatum","UPI","$14,919,962","9/6"
"300","WB","$14,570,919","4/5"
"Transformers","UPI","$14,072,481","8/1"
"Wild Hogs","BVI","$13,712,834","4/19"
"I Now Pronounce You Chuck and Larry","UPI","$13,327,475","9/27"
"Music and Lyrics","WB","$12,271,986","3/8"
"Enchanted","Disney","$12,189,382","12/20"
"Warum Männer nicht zuhören und Frauen schlecht einparken","Constantin","$12,170,355","11/29"
"The Pursuit of Happyness","Sony","$12,096,782","1/18"
"The Heartbreak Kid","UPI","$11,684,199","11/1"
"Rush Hour 3","WB","$11,644,582","8/16"
"Alvin and the Chipmunks","Fox","$10,945,154","12/20"
"American Gangster","UPI","$10,914,687","11/15"
"Knocked Up","UPI","$9,177,134","8/23"
"Bee Movie","UPI","$9,117,426","12/13"
"Rocky Balboa","Fox","$8,042,122","2/8"
"Alien vs. Predator - Requiem","Fox","$7,620,571","12/26"
"Saw III","Kinowelt","$7,575,003","2/1"
"Neues vom Wixxer","Constantin","$7,233,813","3/15"
"Ensemble, c'est tout (Hunting and Gathering)","Prokino","$7,228,742","8/16"
"Blood Diamond","WB","$7,176,791","1/25"
"Norbit","UPI","$7,096,282","3/8"
"Die Wilden Hühner und die Liebe","Constantin","$7,059,952","4/5"
"Surf's Up","Sony","$7,050,505","9/13"
"The Three Investigators and the Secret of
Skeleton Island","Disney","$6,873,220","11/8"
"Mein Führer - Die wirklich wahrste Wahrheit über Adolf Hitler","X Verleih","$6,870,273","1/11"
"Vollidiot","Senator","$6,838,149","4/12"
"Ghost Rider","Sony","$6,221,043","2/22"
"Hitman","Fox","$6,072,980","12/13"
"Beowulf","WB","$5,761,508","11/15"
"Hände weg von Mississippi","Delphi","$5,484,233","3/22"
"Because I Said So","WB","$5,362,219","8/2"
"Auf der anderen Seite (Yasamin kiyisinda) (The Edge of Heaven)","Pandora","$5,102,332","9/27"
"Grindhouse: Death Proof","Senator","$5,023,358","7/19"
"1408","Senator","$5,018,077","9/13"
"Elizabeth: The Golden Age","UPI","$4,951,218","12/20"
"La Môme (La Vie en Rose)","Constantin","$4,922,149","2/22"
"Kein Bund fürs Leben - Sie kommen Deutschland zu retten!","Constantin","$4,802,665","8/30"
"Schwere Jungs","Constantin","$4,543,944","1/18"
"Arthur et les Minimoys (Arthur and the Invisibles)","Tobis","$4,537,543","1/25"
"Fracture","WB","$4,537,153","5/17"
"Hannibal Rising","Tobis","$4,492,092","2/15"
"The Queen","Concorde","$4,471,111","1/11"
"Vier Minuten (Four Minutes)","Piffl","$4,448,930","2/1"
"Stardust","UPI","$4,443,892","10/18"
"Saint-Jacques... La mecque","Schwarz","$4,407,801","9/6"
"The Brave One","WB","$4,261,736","9/27"
"Atonement","UPI","$4,167,444","11/8"
"John Tucker Must Die","Fox","$3,807,654","1/18"
"Evan Almighty","UPI","$3,759,484","8/9"
"Irina Palm","X Verleih","$3,536,789","6/14"
"Resident Evil: Extinction","Constantin","$3,525,144","9/27"
"The Good Shepherd","UPI","$3,490,370","2/15"
"Fantastic Four: Rise of the Silver
Surfer","Constantin","$3,467,498","8/14"
"Charlotte's Web","UIP","$3,444,822","1/4"
"No Reservations","WB","$3,399,354","9/13"
"Eastern Promises","Tobis","$3,385,681","12/27"
"Dreamgirls","UPI","$3,255,101","2/1"
"Stellungswechsel","Fox","$3,188,316","10/3"
"Ein Fliehendes Pferd","Concorde","$3,097,346","9/20"
"Lions for Lambs","Fox","$2,973,386","11/8"
"Zodiac","WB","$2,921,353","5/31"
"Shoppen","X Verleih","$2,863,974","5/3"
"Le Renard et l'enfant (The Fox and the Child)","Kinowelt","$2,668,485","12/27"
"Herr Bello","Constantin","$2,613,918","5/17"
"2 Days in Paris","3L Film","$2,550,341","5/17"
"The Kingdom","UPI","$2,504,806","10/11"
"In the Name of the King: A Dungeon Siege Tale","Fox","$2,468,130","11/29"
"Vorne ist verdammt weit weg...","NFP","$2,459,095","12/13"
"The Hills Have Eyes 2","Fox","$2,395,457","3/29"
"Beste Zeit","Constantin","$2,387,604","7/26"
"El Laberinto del Fauno (Pan's Labyrinth)","Senator","$2,294,316","2/22"
"Premonition","Kinowelt","$2,245,518","10/11"
"Beyaz melek","Maxximum","$2,223,824","11/15"
"Perfect Stranger","Sony","$2,202,140","4/12"
"The Number 23","WB","$2,195,491","3/22"
"Hot Fuzz","UPI","$2,192,727","6/14"
"Je vous trouve très beau","Movienet","$2,166,788","2/8"
"Hostel Part II","Sony","$2,165,773","6/14"
"28 Weeks Later","Fox","$2,155,710","8/30"
"Halloween (2007)","Senator","$2,145,509","10/25"
"Meine schöne Bescherung","X Verleih","$2,130,162","11/22"
"One Way","UPI","$2,098,019","1/25"
"Shooter","UPI","$2,077,653","4/19"
"Stomp the Yard","Sony","$2,067,918","5/17"
"Superbad","Sony","$2,047,011","10/2"
"The Last King of Scotland","Fox","$1,961,950","3/15"
" Movie Title"," Distributor"," Gross"," Release"
"Pathfinder: Legend of the Ghost Warrior","Fox","$1,959,101","3/8"
"Die Herbstzeitlosen","X Verleih","$1,911,828","3/29"
"Disturbia","UPI","$1,900,999","9/20"
"Bridge to Terabithia","Constantin","$1,889,584","3/1"
"Epic Movie","Kinowelt","$1,871,994","4/5"
"Sunshine","Fox","$1,816,551","4/19"
"The Prestige","WB","$1,797,596","1/4"
"Heartbreak Hotel","Prokino","$1,793,419","7/5"
"30 Days of Night","Concorde","$1,779,037","11/8"
"Death at a Funeral","Concorde","$1,738,889","7/19"
"Hairspray (2007)","WB","$1,722,974","9/6"
"Smokin' Aces","UPI","$1,712,208","3/1"
"Notes on a Scandal","Fox","$1,691,836","2/22"
"Kabadayi","Maxximum","$1,689,941","12/13"
"Du bist nicht allein","Neue","$1,669,297","7/19"
"Meet the Robinsons","BVI","$1,645,951","3/29"
"Das Doppelte Lottchen","WB","$1,630,638","5/10"
"Quand j'étais chanteur (The
Singer)","Prokino","$1,562,559","1/18"
"Persepolis","Prokino","$1,531,689","11/22"
"Am Limit","Kinowelt","$1,508,472","3/22"
