" Movie Title"," Distributor"," Gross"," Release"
"Bienvenue chez les Ch'tis","Alternative","$10,746,995","2/27"
"Loft (2008)","Indep.","$9,168,516","10/22"
"Madagascar: Escape 2 Africa","UPI","$6,565,460","12/3"
"Indiana Jones and the Kingdom of the Crystal Skull","UPI","$5,983,284","5/21"
"Kung Fu Panda","UPI","$5,827,314","7/9"
"Astérix aux jeux olympiques","Alternative","$5,748,393","1/30"
"Quantum of Solace","Sony","$4,752,556","11/5"
"The Dark Knight","WB","$4,435,611","7/23"
"Wall-E","Disney","$4,282,430","7/30"
"Hancock","Sony","$4,227,894","7/9"
"The Chronicles of Narnia: Prince Caspian","Disney","$3,932,990","7/2"
"National Treasure: Book of Secrets","Disney","$3,886,623","1/2"
"Mamma Mia!","UPI","$3,797,149","9/10"
"Step Up 2 the Streets","Benelux","$3,434,617","2/27"
"Sex and the City","Paradiso","$3,366,788","6/4"
"Twilight","Belga","$3,362,238","11/26"
"Wanted","UPI","$3,150,832","7/16"
"High School Musical 3: Senior Year","Disney","$2,848,130","10/29"
"The Mummy: Tomb of the Dragon Emperor","UPI","$2,847,800","8/13"
"Dr. Seuss' Horton Hears a Who!","Fox","$2,718,306","3/19"
"10,000 B.C.","WB","$2,442,136","3/12"
"What Happens in Vegas","Fox","$2,408,661","5/7"
"Yes Man","WB","$2,112,042","12/31"
"The Day the Earth Stood Still (2008)","Fox","$1,985,343","12/10"
"Iron Man","UPI","$1,958,094","4/30"
"Jumper","Fox","$1,940,064","2/20"
"Aanrijding in Moscou (Moscow, Belgium)","Kinepolis","$1,898,002","1/30"
"No Country for Old Men","UPI","$1,813,006","1/23"
"Australia","Fox","$1,792,652","12/17"
"The Spiderwick Chronicles","UPI","$1,628,985","3/19"
"Burn After Reading","UPI","$1,601,111","12/10"
"The Happening","Fox","$1,584,351","6/11"
"Anubis: Het pad der 7 zonden","Kinepolis","$1,510,876","10/15"
"21","Sony","$1,408,885","4/16"
"Eagle Eye","UPI","$1,366,497","10/1"
"Transporter 3","Belga","$1,284,778","12/10"
"Hotel op stelten","Kinepolis","$1,258,387","3/12"
"Made of Honor","Sony","$1,227,678","6/18"
"Space Chimps","Belga","$1,200,452","10/22"
"Fly Me to the Moon","Kinepolis","$1,174,436","1/30"
"P.S. I Love You","Belga","$1,165,577","2/6"
"27 Dresses","Fox","$1,163,428","3/5"
"Vicky Cristina Barcelona","Cineart","$1,151,236","10/29"
"Into the Wild","Alternative","$1,128,058","1/9"
"Babylon A.D.","UPI","$1,120,390","8/27"
"You Don't Mess with the Zohan","Sony","$1,117,787","8/20"
"Atonement","UPI","$1,102,858","1/9"
"The Incredible Hulk","UPI","$1,079,519","6/25"
"Untraceable","Kinepolis","$1,061,789","3/5"
"In Bruges","UPI","$1,037,459","7/2"
"Juno","Fox","$1,015,925","2/6"
"Meet Dave","Fox","$1,006,629","8/6"
"Cloverfield","UPI","$973,968","2/6"
"Changeling","UPI","$971,741","11/12"
"Bedtime Stories","Disney","$961,701","12/24"
"Mirrors","Fox","$959,862","9/10"
"Rambo","Elysee","$944,198","2/6"
"Vantage Point","Sony","$932,450","3/26"
"Get Smart","WB","$910,563","9/3"
"Body of Lies","WB","$895,108","11/19"
"Entre les murs (The Class)","Cineart","$895,100","10/1"
"The Other Boleyn Girl","UPI","$892,458","4/9"
"Disco","UPI","$833,837","4/2"
"The Kite Runner","UPI","$822,876","2/13"
"Meet the Spartans","Fox","$799,917","4/2"
"Sweeney Todd: The Demon Barber of Fleet Street","WB","$785,600","2/13"
"Bangkok Dangerous (2008)","Kinepolis","$775,899","9/3"
"Alien vs. Predator - Requiem","Fox","$765,860","1/16"
"Tropic Thunder","UPI","$746,729","10/15"
"Charlie Wilson's War","UPI","$744,570","1/16"
"Taken","Belga","$680,286","4/16"
"There Will Be Blood","Disney","$675,721","2/20"
"Saw V","Elysee","$665,938","12/17"
"Niko - Lentäjän poika (Niko & The Way to the Stars)","Kinepolis","$648,220","12/17"
"The Water Horse: Legend of the Deep","Sony","$641,935","1/30"
"Nim's Island","Belga","$620,611","4/30"
"Los (2008)","Kinepolis","$616,534","9/17"
"Largo Winch","Cineart","$614,300","12/17"
"Winx club - Il segreto del regno perduto (Winx Club: The Secret of the Lost Kingdom)","Indep.","$608,596","3/26"
"The Forbidden Kingdom","Belga","$608,103","9/24"
"Hellboy II: The Golden Army","UPI","$605,560","10/22"
