" Movie Title"," Distributor"," Gross"," Release"
"Avatar","Fox","$13,576,624","12/16"
"Ice Age: Dawn of the Dinosaurs","Fox","$9,755,324","7/1"
"Harry Potter and the Half Blood Prince","WB","$9,304,830","7/15"
"Up","Disney","$7,088,865","10/7"
"2012","Sony","$6,322,004","11/11"
"The Twilight Saga: New Moon","Belga","$6,142,938","11/19"
"Inglourious Basterds","UPI","$5,339,232","8/19"
"Angels & Demons","Sony","$4,702,870","5/13"
"Alvin and the Chipmunks: The Squeakquel","Fox","$4,461,871","12/23"
"Slumdog Millionaire","Cineart","$3,794,750","1/14"
"Dossier K.","Kinepolis","$3,647,079","12/9"
"De helaasheid der dingen","Kinepolis","$3,589,842","10/7"
"Fast and Furious","UPI","$3,357,800","4/8"
"The Curious Case of Benjamin Button","WB","$3,305,657","2/4"
"Bolt","Disney","$3,284,544","2/11"
"G-Force","Disney","$3,144,067","7/29"
"Transformers: Revenge of the Fallen","UPI","$2,966,917","6/24"
"The Proposal","Disney","$2,959,665","6/17"
"Michael Jackson's This Is It","Sony","$2,795,161","10/28"
"Knowing","Belga","$2,700,532","4/1"
"Public Enemies","UPI","$2,480,650","7/22"
"Night at the Museum: Battle of the Smithsonian","Fox","$2,449,746","5/20"
"X-Men Origins: Wolverine","Fox","$2,342,715","4/29"
"Brüno","UPI","$2,290,483","7/8"
"Arthur et la vengeance de Maltazard","Belga","$2,097,280","12/2"
"The Hangover","WB","$2,064,610","6/17"
"Fame (2009)","Kinepolis","$1,992,120","10/7"
"Valkyrie","Fox","$1,926,066","1/28"
"Le Petit Nicolas","Cineart","$1,905,136","9/30"
"Monsters Vs. Aliens","UPI","$1,796,363","4/1"
"A Christmas Carol (2009)","Disney","$1,769,393","11/18"
"Het geheim van Mega Mindy","Kinepolis","$1,731,315","7/1"
"G.I. Joe","UPI","$1,659,242","8/5"
"The Taking of Pelham One, Two, Three","Sony","$1,579,177","7/29"
"Terminator Salvation: The Future Begins","Sony","$1,568,729","6/3"
"The Ugly Truth","Sony","$1,541,791","9/23"
"Plop en de kabouterbaby","Kinepolis","$1,540,037","12/9"
"It's Complicated","UPI","$1,459,580","12/23"
"The Final Destination","WB","$1,405,282","9/16"
"Beverly Hills Chihuahua","Disney","$1,342,050","4/1"
"Hotel for Dogs","UPI","$1,302,755","2/18"
"17 Again","Kinepolis","$1,274,192","5/6"
"Les barons (2009)","Cineart","$1,266,035","11/4"
"Surrogates","Disney","$1,237,516","10/21"
"Watchmen","UPI","$1,223,314","3/4"
"De l'autre côté du lit","Belga","$1,220,695","1/7"
"He's Just Not That Into You","Paradiso","$1,183,482","4/22"
"Paranormal Activity","Kinepolis","$1,155,278","11/25"
"SM-rechter","Kinepolis","$1,142,211","3/11"
"Gran Torino","WB","$1,126,546","2/25"
"Marley and Me","Fox","$1,107,042","3/11"
"LOL (Laughing Out Loud) ®","Alternative","$1,092,385","2/4"
"Anubis en de wraak van Arghus","Kinepolis","$1,053,397","12/16"
"Star Trek","UPI","$1,030,703","5/6"
"Revolutionary Road","UPI","$1,017,408","1/21"
"Bride Wars","Fox","$1,010,104","2/11"
"Duplicity","UPI","$956,611","3/25"
"Seven Pounds","Sony","$949,850","1/14"
"The Box","Benelux","$947,541","11/4"
"Confessions of a Shopaholic","Disney","$926,725","3/18"
"The Reader","Benelux","$912,785","3/4"
"Coco","UPI","$905,950","3/18"
"District 9","Sony","$871,010","9/30"
"Suske en Wiske: De Texas rakkers","Kinepolis","$860,978","7/21"
"Le concert (2009)","Cineart","$820,323","11/11"
"OSS 117: Rio ne repond plus","Belga","$768,906","4/15"
"Meisjes","Kinepolis","$758,226","8/19"
"A Perfect Getaway","A-Film","$693,518","8/26"
"Hannah Montana The Movie","Disney","$663,471","7/8"
"Coco avant Chanel","Kinepolis","$653,020","4/22"
"Drag Me to Hell","Belga","$637,194","6/24"
"My Bloody Valentine 3-D","Kinepolis","$617,724","4/29"
"Ghosts of Girlfriends Past","Kinepolis","$606,605","7/1"
"Män som hatar kvinnor (The Girl with the Dragon Tattoo)","Benelux","$604,455","5/20"
"Soeur Sourire","Kinepolis","$585,907","5/6"
"Jennifer's Body","Fox","$578,583","10/21"
"State of Play","UPI","$568,387","6/17"
"Safari","Alternative","$536,468","4/1"
"Los Abrazos rotos (Broken Embraces)","Alternative","$533,022","5/20"
"Le Code a changé","UPI","$518,957","2/18"
"Cirque du Freak: The Vampire's Assistant","UPI","$513,855","11/4"
"Astro Boy","Belga","$507,079","10/28"
"Couples Retreat","UPI","$506,707","12/2"
"Coraline","UPI","$501,453","6/10"
"The White Ribbon","Cineart","$497,190","10/21"
"Saw VI","Elysee","$467,813","12/23"
"Lucky Luke","Elysee","$465,170","10/21"
"The Duchess","Cineart","$458,360","1/7"
"The Pink Panther 2","Sony","$454,561","2/18"
"Dance Flick","UPI","$437,491","10/28"
"Bandslam","Belga","$419,371","8/12"
"Friday the 13th (2009)","UPI","$413,600","2/11"
"The Tale of Despereaux","UPI","$407,923","2/25"
"The Last House on the Left (2009)","UPI","$403,733","4/22"
"Micmacs à tire-larigot","Cineart","$400,517","10/28"
"Whatever Works","Paradiso","$395,542","9/30"
"R.T.T.","UPI","$392,762","12/9"
"Neuilly sa mère","Elysee","$391,648","8/19"
"La Guerre des miss","Belga","$384,471","1/14"
"Make It Happen","Benelux","$379,114","4/8"
"Milk","A-Film","$376,401","2/25"
