" Movie Title"," Gross"
"Transformers 3","$69,067,774"
"Sunny","$50,764,703"
"Choijongbyunggi Hwal (The Last Weapon)","$50,295,031"
"Mission: Impossible - Ghost Protocol","$45,554,562"
"Kung Fu Panda 2","$41,146,233"
"Wandeukyi","$33,556,725"
"Chosun Myungtamjeong (Chosun's Detective)","$32,325,907"
"Harry Potter and the Deathly Hallows (Part Two)","$32,017,500"
"Dogani (Crucible)","$30,723,856"
"Pirates of the Caribbean: On Stranger Tides (3D)","$25,635,913"
"Real Steel","$22,983,903"
"Quick","$21,532,667"
"Gojijeon","$20,618,627"
"Ossakhan Yeonae (Chilly Romance)","$18,813,919"
"Je 7 Swanggu (Continental Shelf Block 7)","$18,190,615"
"X-Men: First Class","$18,028,314"
"Uiheomhan Sanggyunrye (Between the Families)","$17,748,829"
"Rise of the Planet of the Apes","$17,321,073"
"Uiroein (The Client)","$15,780,280"
"Blind (2011)","$15,713,724"
"Gamooneui Yeonggwang 4: Gamooneui Soonan (Marrying the Mafia 4: Family Ordeal)","$15,029,510"
"Thor","$14,791,773"
"Gulliver's Travels","$14,549,300"
"Sherlock Holmes: A Game of Shadows","$13,907,391"
"My Way (2011)","$13,700,293"
"Madang Amtark (Hen from the Yard)","$12,665,721"
"Children...","$12,229,392"
"G-Love","$12,188,145"
"Pyungyangsung","$11,427,627"
"Black Swan","$11,407,174"
"Fast Five","$11,367,543"
"Chuchangmin (I Love You)","$11,102,663"
"Immortals","$10,227,757"
"Tangled","$9,375,964"
"The Twilight Saga: Breaking Dawn Part 1","$9,282,393"
"Battle: Los Angeles","$8,972,614"
"Source Code","$8,966,835"
"Perfect Game (2011)","$8,960,806"
"Megamind","$8,060,878"
"The Smurfs","$7,373,726"
"Insaengeun Areumdawo (Life Is Beautiful)","$7,295,261"
"Susabonbu (Special Investigation)","$6,954,255"
"Heart Beats","$6,869,987"
"Ojik Geudaeman (Only You)","$6,762,761"
"Mr. Popper's Penguins","$6,156,674"
"Chepowang","$5,963,910"
"Late Autumn","$5,929,771"
"The Adventures of Tintin","$5,618,530"
"The King's Speech","$5,573,633"
"White (2011)","$5,299,831"
"The Three Musketeers (2011)","$5,170,426"
"Poongsangae (Poongsan Dog)","$5,110,929"
"Blue Salt","$4,872,490"
"Goyangyi (Cats)","$4,514,589"
"Pain (2011)","$4,433,282"
"I Am Number Four","$4,395,393"
"Rio","$4,385,271"
"Sanctum (3D)","$4,323,341"
"Arthur Christmas","$4,121,769"
"In Time","$4,076,485"
"Moneyball","$4,036,837"
"Meitantei Conan: Chinmoku no kuôtâ (Detective Conan: Quarter of Silence)","$3,955,519"
"Colombiana","$3,853,653"
"Captain America: The First Avenger","$3,814,179"
"Gekijouban Pokketo monsutâ Besuto wisshu: Pikutini to kuroku eiyuu Zekuromu (Pokemon: Best Wishes)","$3,694,705"
"Love and Other Drugs","$3,641,864"
"Unknown","$3,503,340"
"Super 8","$3,424,768"
"Cars 2","$3,399,582"
"Neoneun Pet (You Are Pet)","$3,357,567"
"Champ (2011)","$3,232,193"
"Countdown","$3,168,201"
"Friends: Mononokeshima no Naki","$3,158,928"
"Moby Dick (2011)","$3,062,455"
"3 Idiots","$3,017,270"
"Alvin and the Chipmunks: Chipwrecked","$2,956,825"
"Season of the Witch","$2,898,323"
"Sarangyi Museowo (My Scary Love)","$2,786,587"
"Rango","$2,782,893"
"My Name is Khan","$2,618,866"
"Taeunaginhatziman (I was Born)","$2,613,917"
"The Lion King (in 3D)","$2,600,483"
"The Adjustment Bureau","$2,531,594"
"Red Riding Hood","$2,520,786"
"Couples (2011)","$2,335,488"
"The Lincoln Lawyer","$2,304,612"
"Kureyon Shinchan: Arashi o yobu ougon no supai daisakusen","$2,183,236"
