" Movie Title"," Gross"
"Harry Potter and the Deathly Hallows (Part Two)","$5,599,132"
"Muži v nadìji","$4,911,711"
"Pirates of the Caribbean: On Stranger Tides (3D)","$3,876,389"
"The Smurfs","$3,582,018"
"Lidice","$2,529,861"
"The Twilight Saga: Breaking Dawn Part 1","$1,877,609"
"Transformers 3","$1,825,418"
"Cars 2","$1,661,999"
"Tangled","$1,505,262"
"Puss in Boots","$1,394,050"
"Perfect Days - I ženy mají své dny","$1,362,199"
"Yogi Bear","$1,282,990"
"The King's Speech","$1,125,784"
"Nevinnost","$1,102,022"
"Rio","$1,067,141"
"Kung Fu Panda 2","$1,001,534"
"Black Swan","$899,126"
"Saxána a Lexikon kouzel (Little Witch on a Broomstick)","$849,700"
"Gulliver's Travels","$795,342"
"Fast Five","$767,816"
"Thor","$735,683"
"The Hangover Part II","$724,772"
"V perine (The Magical Duvet)","$706,333"
"Rango","$702,135"
"The Adventures of Tintin","$685,799"
"Season of the Witch","$669,279"
"Certova nevesta","$630,987"
"Johnny English Reborn","$608,972"
"The Tourist","$582,084"
"Immortals","$551,613"
"Alois Nebel","$514,021"
"Mission: Impossible - Ghost Protocol","$460,473"
"Rise of the Planet of the Apes","$454,546"
"Gnomeo and Juliet","$433,476"
"Just Go With It","$411,299"
"Alvin and the Chipmunks: Chipwrecked","$407,694"
"The Three Musketeers (2011)","$402,706"
"Mr. Popper's Penguins","$401,837"
"Hranaøi","$383,851"
"X-Men: First Class","$379,524"
"Fimfárum – Do tøetice všeho dobrého 3D","$370,118"
"Bad Teacher","$363,365"
"Captain America: The First Avenger","$352,470"
"In Time","$337,810"
"Final Destination 5","$322,644"
"Czech-Made Man","$312,771"
"The Adjustment Bureau","$310,972"
"Midnight in Paris","$305,356"
"Bastardi II","$280,242"
"127 Hours","$268,097"
"New Year's Eve","$265,185"
"Paranormal Activity 3","$260,669"
"The Rite","$260,176"
"Odcházení (Leaving)","$252,898"
"The Green Hornet","$249,889"
"Battle: Los Angeles","$247,211"
"Real Steel","$244,538"
"The Way Back","$239,627"
"Drive (2011)","$234,668"
"Horrible Bosses","$231,098"
"Source Code","$230,718"
"Friends with Benefits","$229,668"
"The Tree of Life","$228,951"
"Conan the Barbarian (2011)","$227,869"
"True Grit","$220,902"
"Melancholia","$217,778"
"Arthur Christmas","$211,914"
"No Strings Attached","$204,917"
"Limitless","$194,761"
"Jane Eyre (2011)","$190,579"
"Sanctum (3D)","$171,071"
"Morning Glory","$166,020"
"Priest","$161,846"
"Drive Angry","$159,422"
"Water for Elephants","$155,699"
"The Rum Diary","$150,922"
"Winnie the Pooh","$150,452"
"Bridesmaids","$148,178"
"Scream 4","$147,092"
"Biutiful","$139,648"
"Cowboys & Aliens","$138,282"
"Mars Needs Moms","$135,738"
"The Next Three Days","$134,483"
"Killer Elite","$131,063"
"Burlesque","$130,677"
"Crazy, Stupid, Love.","$129,204"
"Super 8","$128,630"
"Sucker Punch","$124,821"
"Spy Kids: All the Time in the World","$124,567"
"SeaFood","$116,787"
"The Kids Are All Right","$113,306"
"London Boulevard","$110,091"
"Paul","$108,100"
"Micimutr","$107,040"
"Nickyho rodina (Nicky's Family)","$106,974"
"Your Highness","$105,934"
"The Lincoln Lawyer","$98,739"
"Contagion","$97,687"
"Hop","$97,302"
"Green Lantern","$94,635"
"The Skin I Live In","$94,272"
"Larry Crowne","$90,216"
"Unknown","$89,660"
"Vendetta","$89,297"
"Rodina je základ státu","$87,839"
"The Darkest Hour","$83,499"
"Shark Night 3D","$78,874"
"Tower Heist","$77,627"
"Love and Other Drugs","$74,412"
"Dream House","$70,835"
"The Lion King (in 3D)","$68,401"
"One Day","$65,537"
"I Am Number Four","$64,362"
"The Inbetweeners Movie","$63,530"
"Moneyball","$63,358"
"Westernstory","$62,507"
"Autopohadky","$61,164"
"Arthur et la guerre des deux mondes","$56,808"
"Zookeeper","$55,052"
"The Dilemma","$53,443"
"The Thing (2011)","$53,058"
"Something Borrowed","$52,848"
"Abduction","$50,847"
"The Mechanic","$50,079"
"The Debt","$48,336"
"Poupata (Flower Buds)","$46,428"
"The Eagle","$44,826"
"Submarine","$44,296"
"Don't Be Afraid of the Dark","$38,480"
"Hodejegerne (Headhunters)","$37,512"
"Hanna","$36,362"
"The Resident","$35,482"
"Pina","$34,076"
"My Soul to Take","$34,050"
"Viditelny svet","$32,769"
"Noruwei no mori (Norwegian Wood)","$31,284"
"The Fighter","$30,291"
"I Don't Know How She Does It","$28,748"
"Cigan","$26,516"
"Colombiana","$25,375"
"Chain Letter","$23,691"
"Anonymous","$16,108"
"L'Apollonide (Souvenirs de la maison close) (House of Tolerance)","$10,971"
"3 (Three)","$10,623"
"Prague Short Film Festival 2011","$8,785"
"Les bien-aimés","$8,331"
"Skyline","$7,376"
"Another Year","$7,305"
"Exit Through the Gift Shop","$7,224"
"Life in a Day","$6,177"
"Contemporary Japanese Film Festival 2011","$5,934"
"Generace Singles","$5,711"
"Happy, Happy","$5,057"
"Win Win","$3,483"
"Sound of Noise","$1,610"
