" Movie Title"," Distributor"," Gross"," Release"
"Ratatouille","BVI","$65,645,333","8/1"
"Spider-Man 3","Gaumont","$54,590,623","5/1"
"Harry Potter and the Order of the Phoenix","WB","$51,829,614","7/11"
"Pirates of the Caribbean: At World's End","BVI","$48,233,187","5/23"
"Shrek the Third","PPI","$44,217,699","6/13"
"La Môme (La Vie en Rose)","TFM","$42,651,334","2/14"
"Taxi 4","ARP","$33,342,703","2/14"
"The Simpsons Movie","Fox","$29,711,502","7/25"
"The Golden Compass","Metropolitan","$25,517,238","12/5"
"I Am Legend","WB","$25,045,319","12/19"
"Enchanted","Disney","$23,285,573","11/28"
"Le Renard et l'enfant (The Fox and the Child)","Disney","$20,686,126","11/28"
"Live Free or Die Hard","Fox","$20,248,492","7/4"
"Night at the Museum","Fox","$17,944,874","2/7"
"Ensemble, c'est tout (Hunting and Gathering)","Pathé","$17,803,399","3/21"
"Transformers","PPI","$17,020,320","7/25"
"Le Coeur des hommes 2","Pathé","$15,263,852","10/24"
"300","WB","$13,900,000","3/21"
"Un secret (A Secret)","UGC","$13,879,672","10/3"
"Fantastic Four: Rise of the Silver Surfer","Fox","$13,871,113","8/8"
"Ocean's Thirteen","WB","$13,200,000","6/20"
"Surf's Up","Sony","$13,062,666","10/24"
"The Bourne Ultimatum","PPI","$12,969,572","9/12"
"Bee Movie","PPI","$11,427,948","12/12"
"Earth (2007)","Gaumont","$11,200,000","10/10"
"Le Prix à payer","Wild Bunch","$10,788,079","4/4"
"American Gangster","PPI","$10,753,130","11/14"
"Das Leben der Anderen (The Lives of Others)","Ocean","$10,752,848","1/31"
"99 francs","Pathé","$10,337,943","9/26"
"Dialogue avec mon jardinier","Studio Canal","$10,165,894","6/6"
"Rocky Balboa","Fox","$9,623,591","1/24"
"Persepolis","Diaphana","$9,468,449","6/27"
"Blood Diamond","WB","$9,179,563","1/31"
"Zodiac","WB","$9,085,082","5/17"
"Alvin and the Chipmunks","Fox","$8,877,529","12/19"
"La Graine et le mulet (The Secret of the Grain)","Pathé","$8,620,554","12/12"
"Mr. Bean's Holiday","Studio Canal","$8,429,598","4/18"
"Fracture","Metropolitan","$8,306,643","5/9"
"Bridge to Terabithia","SND","$8,256,208","3/28"
"Molière (2007)","Wild Bunch","$7,999,801","1/31"
"Contre-enquête","Pathé","$7,834,362","3/7"
"We Own the Night","Wild Bunch","$7,702,066","11/28"
"Michou d'Auber","EuropaC","$7,651,511","2/28"
"The Pursuit of Happyness","Gaumont","$7,614,243","1/31"
"Ghost Rider","SND","$7,574,756","2/21"
"Rush Hour 3","Metropolitan","$7,188,624","10/17"
"Hitman","EuropaC","$6,953,533","12/26"
"Danse avec lui","Wild Bunch","$6,835,976","2/21"
"Eastern Promises","Metropolitan","$6,811,877","11/7"
"Jacquou le croquant","Pathé","$6,668,631","1/17"
"L'Auberge rouge","WB","$6,509,058","12/5"
"Curse of the Golden Flower (Man cheng jin dai huang jin jia)","SND","$6,103,258","3/14"
"Pars vite et reviens tard (Seeds of Death)","Gaumont","$5,792,187","1/24"
"La Fille coupée en deux (A Girl Cut in Two)","Wild Bunch","$5,741,289","8/8"
"Odette Toulemonde","Pathé","$5,692,704","2/7"
"Je crois que je l'aime","Studio Canal","$5,678,683","2/21"
"Le Serpent","Wild Bunch","$5,651,157","1/10"
"L'Invité","EuropaC","$5,294,814","9/19"
"3 amis","Gaumont","$5,258,497","8/22"
"Music and Lyrics","WB","$5,197,542","3/14"
"The Heartbreak Kid","PPI","$5,145,918","11/28"
"Saw IV","Metropolitan","$5,100,000","11/21"
"Resident Evil: Extinction","Metropolitan","$4,961,313","10/3"
"Grindhouse: Death Proof","TFM","$4,900,338","6/6"
"Michael Clayton","SND","$4,884,686","10/17"
"Next","TFM","$4,723,056","4/25"
"Perfect Stranger","Gaumont","$4,650,952","4/11"
"Hannibal Rising","Quinta","$4,595,566","2/7"
"Tous à l'Ouest: Une nouvelle aventure de Lucky Luke","Pathé","$4,241,498","12/5"
"Die Drei Räuber","Gebeka","$4,211,384","12/19"
"Ce soir, je dors chez toi","Studio Canal","$4,140,000","11/21"
"Stardust","PPI","$4,104,479","10/24"
"L'Heure zéro","Studio Canal","$4,037,234","10/31"
"The Number 23","Metropolitan","$3,992,691","2/28"
"Hairspray (2007)","Metropolitan","$3,978,557","8/22"
"Le Deuxième souffle","ARP","$3,953,027","10/24"
"The Kingdom","PPI","$3,907,998","10/31"
"Auf der anderen Seite (Yasamin kiyisinda) (The Edge of Heaven)","Pyramide","$3,882,526","11/14"
"L'Ennemi intime","SND","$3,874,611","10/3"
"Bikur Ha-Tizmoret (The Band's Visit)","Sophie","$3,867,736","12/19"
"Demandez la permission aux enfants","TFM","$3,830,154","4/4"
"Sukkar banat (Caramel)","Bac","$3,806,854","8/15"
"Shooter","PPI","$3,802,681","4/18"
"The Good Shepherd","Studio Canal","$3,780,623","7/4"
"Beowulf","WB","$3,640,000","11/21"
"Barnyard: The Original Party Animals","PPI","$3,567,549","2/21"
"Cassandra's Dream","TFM","$3,529,457","10/31"
"Disturbia","PPI","$3,524,199","8/22"
"Les Deux mondes","Gaumont","$3,495,308","11/21"
"Apocalypto","Quinta","$3,479,781","1/10"
"Meet the Robinsons","Disney","$3,422,149","10/17"
"L'Île aux Trésors","Fox","$3,408,400","1/31"
"My Blueberry Nights","Studio Canal","$3,300,000","11/28"
"The Seeker: The Dark Is Rising","Fox","$3,242,992","10/31"
